Wavelength (nm),u',Wavelength (nm),g',Wavelength (nm),r',Wavelength (nm),i',Wavelength (nm),z_s,Wavelength (nm),Y,Wavelength (nm),z'
949.2000122,0.005573002,949.2000122,0.000509402,,,949.2000122,-1.74E-05,949.2000122,0.005581714,949.2000122,67.79655457,461.019989,-0.028941896
949.4000244,0.005840826,949.4000244,0.000797281,,,949.4000244,0.000179679,949.4000244,0.00580298,949.4000244,70.11962128,460.8399963,-0.028719105
949.5999756,0.005776024,949.5999756,0.000640113,,,949.5999756,5.67E-05,949.5999756,0.005435267,949.5999756,72.79193115,460.6600037,-0.028571265
949.7999878,0.005679644,949.7999878,0.000816549,,,949.7999878,0.000205381,949.7999878,0.005869011,949.7999878,74.91186523,460.4799805,-0.028553154
950,0.005650762,950,0.000782674,,,950,0.000266939,950,0.005641828,950,77.54988098,460.2999878,-0.028653245
950.2000122,0.005603495,950.2000122,0.000619884,,,950.2000122,0.000224094,950.2000122,0.005616974,950.2000122,79.61473846,460.1199951,-0.028408753
950.4000244,0.005657413,950.4000244,0.000654245,,,950.4000244,-1.73E-05,950.4000244,0.005417132,950.4000244,81.77775574,459.9400024,-0.028787483
950.5999756,0.005667391,950.5999756,0.000734309,,,950.5999756,0.000176006,950.5999756,0.005605008,950.5999756,83.3615036,459.7600098,-0.028435854
950.7999878,0.005523615,950.7999878,0.00063383,,,950.7999878,0.000160998,950.7999878,0.005519714,950.7999878,85.08434296,459.5799866,-0.028574659
951,0.005264973,951,0.000564827,,,951,2.03E-05,951,0.005235014,951,86.69384003,459.3999939,-0.02870019
951.2000122,0.005523122,951.2000122,0.000811807,,,951.2000122,0.000212988,951.2000122,0.00552721,951.2000122,88.05426025,459.2200012,-0.028276373
951.4000244,0.005280217,951.4000244,0.00060591,,,951.4000244,0.000105155,951.4000244,0.005286561,951.4000244,89.15048981,459.0400085,-0.02865807
951.5999756,0.005281037,951.5999756,0.000816956,,,951.5999756,0.00013929,951.5999756,0.005273174,951.5999756,90.08174133,458.8599854,-0.028644891
951.7999878,0.005293475,951.7999878,0.000777118,,,951.7999878,0.000153403,951.7999878,0.005357335,951.7999878,91.042099,458.6799927,-0.028900633
952,0.005160483,952,0.000710472,,,952,7.29E-05,952,0.005311143,952,91.81005096,458.5,-0.028746054
952.2000122,0.005223622,952.2000122,0.000689388,,,952.2000122,0.000132447,952.2000122,0.005317959,952.2000122,92.41946411,458.3200073,-0.028244689
952.4000244,0.005245098,952.4000244,0.000752432,,,952.4000244,0.000176262,952.4000244,0.005249711,952.4000244,92.91625977,458.1399841,-0.028709736
952.5999756,0.005013385,952.5999756,0.000625614,,,952.5999756,0.000100969,952.5999756,0.00496491,952.5999756,93.50920868,457.9599915,-0.028376205
952.7999878,0.004883046,952.7999878,0.00061056,,,952.7999878,0.000196957,952.7999878,0.005118623,952.7999878,93.8370285,457.7799988,-0.028408494
953,0.005139268,953,0.000704364,,,953,0.000237223,953,0.005008541,953,94.2676239,457.6000061,-0.028651854
953.2000122,0.004800957,953.2000122,0.00090078,,,953.2000122,0.000185348,953.2000122,0.005050594,953.2000122,94.51158142,457.4199829,-0.028543111
953.4000244,0.004689588,953.4000244,0.000554254,,,953.4000244,4.08E-05,953.4000244,0.005053342,953.4000244,94.89591217,457.2399902,-0.028393362
953.5999756,0.004815483,953.5999756,0.000721757,,,953.5999756,8.05E-05,953.5999756,0.005145285,953.5999756,95.24929047,457.0599976,-0.02853323
953.7999878,0.004535655,953.7999878,0.000591021,,,953.7999878,-0.000101746,953.7999878,0.004881655,953.7999878,95.41542816,456.8800049,-0.029027745
954,0.004826693,954,0.000988185,,,954,0.000283333,954,0.005150833,954,95.73699188,456.6999817,-0.028577214
954.2000122,0.004657438,954.2000122,0.000765772,,,954.2000122,0.000200579,954.2000122,0.004795126,954.2000122,95.95883179,456.519989,-0.02858912
954.4000244,0.00429231,954.4000244,0.000742757,,,954.4000244,0.000128,954.4000244,0.00473065,954.4000244,96.33644867,456.3399963,-0.028368169
954.5999756,0.004559798,954.5999756,0.000980924,,,954.5999756,0.000148708,954.5999756,0.004909328,954.5999756,96.56169128,456.1600037,-0.028339526
954.7999878,0.004332681,954.7999878,0.00076564,,,954.7999878,2.94E-05,954.7999878,0.004882195,954.7999878,96.84338379,455.9799805,-0.028295262
955,0.004408809,955,0.000849117,,,955,-6.64E-06,955,0.004787768,955,96.93800354,455.7999878,-0.028536407
955.2000122,0.00414968,955.2000122,0.000868936,,,955.2000122,-3.52E-07,955.2000122,0.004703188,955.2000122,97.21588898,455.6199951,-0.028076975
955.4000244,0.004307338,955.4000244,0.000917215,,,955.4000244,8.59E-05,955.4000244,0.004903673,955.4000244,97.3889389,455.4400024,-0.028221795
955.5999756,0.004099957,955.5999756,0.000978135,,,955.5999756,0.000268939,955.5999756,0.004745374,955.5999756,97.56520844,455.2600098,-0.028187653
955.7999878,0.004142984,955.7999878,0.001068632,,,955.7999878,0.000327623,955.7999878,0.004737523,955.7999878,97.66188049,455.0799866,-0.028011426
956,0.003798427,956,0.00078477,,,956,-0.000118874,956,0.004481239,956,97.81673431,454.8999939,-0.027922474
956.2000122,0.003684608,956.2000122,0.000867221,,,956.2000122,-7.86E-05,956.2000122,0.004390315,956.2000122,97.94282532,454.7200012,-0.028342824
956.4000244,0.003683843,956.4000244,0.001122893,,,956.4000244,8.16E-05,956.4000244,0.004495969,956.4000244,98.05528259,454.5400085,-0.028274607
956.5999756,0.003488223,956.5999756,0.000944562,,,956.5999756,3.48E-05,956.5999756,0.004431799,956.5999756,98.0687027,454.3599854,-0.028312709
956.7999878,0.003659731,956.7999878,0.001094038,,,956.7999878,0.00032783,956.7999878,0.004297641,956.7999878,98.12352753,454.1799927,-0.028001569
957,0.00353553,957,0.001136692,,,957,0.000187131,957,0.004444961,957,98.05609894,454,-0.027882112
957.2000122,0.003389569,957.2000122,0.001128002,,,957.2000122,1.15E-05,957.2000122,0.004298775,957.2000122,98.12236786,453.8200073,-0.027792212
957.4000244,0.003323895,957.4000244,0.001176655,,,957.4000244,8.46E-05,957.4000244,0.0042594,957.4000244,98.10082245,453.6399841,-0.028268475
957.5999756,0.003309774,957.5999756,0.001222441,,,957.5999756,0.000116635,957.5999756,0.004138802,957.5999756,98.04660034,453.4599915,-0.027757041
957.7999878,0.003079144,957.7999878,0.001133203,,,957.7999878,0.000167863,957.7999878,0.004155881,957.7999878,98.04642487,453.2799988,-0.028039752
958,0.003176573,958,0.001260903,,,958,0.000211323,958,0.003995323,958,97.98236847,453.1000061,-0.028025795
958.2000122,0.00290706,958.2000122,0.001324269,,,958.2000122,0.000188482,958.2000122,0.004041797,958.2000122,97.95718384,452.9199829,-0.027673645
958.4000244,0.003000178,958.4000244,0.001233114,,,958.4000244,4.00E-05,958.4000244,0.00395507,958.4000244,97.97452545,452.7399902,-0.028103767
958.5999756,0.002889975,958.5999756,0.001307912,,,958.5999756,0.000191976,958.5999756,0.004001465,958.5999756,97.95896149,452.5599976,-0.027902434
958.7999878,0.002708979,958.7999878,0.001353894,,,958.7999878,0.000111714,958.7999878,0.003783598,958.7999878,97.90635681,452.3800049,-0.028066555
959,0.002760636,959,0.001363566,,,959,5.34E-05,959,0.003861062,959,97.90632629,452.1999817,-0.027714835
959.2000122,0.002650499,959.2000122,0.001320798,,,959.2000122,0.000125115,959.2000122,0.003777851,959.2000122,97.90170288,452.019989,-0.028042618
959.4000244,0.002558463,959.4000244,0.001546795,,,959.4000244,0.000169038,959.4000244,0.003599236,959.4000244,97.89710999,451.8399963,-0.027641065
959.5999756,0.002476209,959.5999756,0.001376406,,,959.5999756,2.45E-05,959.5999756,0.003655084,959.5999756,97.89060211,451.6600037,-0.027969018
959.7999878,0.00248354,959.7999878,0.001621089,,,959.7999878,0.000255803,959.7999878,0.003762102,959.7999878,97.9276886,451.4799805,-0.027850023
960,0.002202041,960,0.001554583,,,960,-6.13E-05,960,0.003656788,960,97.95846558,451.2999878,-0.028297642
960.2000122,0.002567065,960.2000122,0.001708504,,,960.2000122,0.000135214,960.2000122,0.003757714,960.2000122,98.06033325,451.1199951,-0.028292352
960.4000244,0.002369558,960.4000244,0.001737445,,,960.4000244,0.000166612,960.4000244,0.003715402,960.4000244,98.23448181,450.9400024,-0.028091727
960.5999756,0.002176398,960.5999756,0.001606193,,,960.5999756,-1.93E-05,960.5999756,0.003418772,960.5999756,98.09986115,450.7600098,-0.028195515
960.7999878,0.002308754,960.7999878,0.001941531,,,960.7999878,4.06E-05,960.7999878,0.00363131,960.7999878,98.14713287,450.5799866,-0.028578615
961,0.002302494,961,0.002031621,,,961,0.000287889,961,0.003684886,961,98.23680878,450.3999939,-0.028629022
961.2000122,0.002177505,961.2000122,0.001946101,,,961.2000122,0.000113087,961.2000122,0.003442702,961.2000122,98.36921692,450.2200012,-0.02833296
961.4000244,0.002133307,961.4000244,0.00206578,,,961.4000244,0.000102355,961.4000244,0.003505304,961.4000244,98.35189819,450.0400085,-0.027921584
961.5999756,0.001880555,961.5999756,0.002053262,,,961.5999756,4.49E-05,961.5999756,0.003528602,961.5999756,98.45397949,449.8599854,-0.028265297
961.7999878,0.002076822,961.7999878,0.002079261,,,961.7999878,0.000125404,961.7999878,0.003484455,961.7999878,98.54116821,449.6799927,-0.028500013
962,0.001962444,962,0.002190669,,,962,3.29E-06,962,0.00339922,962,98.63928986,449.5,-0.028308772
962.2000122,0.001879855,962.2000122,0.002397973,,,962.2000122,4.76E-05,962.2000122,0.003426961,962.2000122,98.63620758,449.3200073,-0.028360423
962.4000244,0.001917706,962.4000244,0.002468666,,,962.4000244,6.72E-05,962.4000244,0.003437563,962.4000244,98.69731903,449.1399841,-0.02846884
962.5999756,0.001862468,962.5999756,0.002516204,,,962.5999756,0.000174034,962.5999756,0.003615442,962.5999756,98.79511261,448.9599915,-0.028246321
962.7999878,0.001677719,962.7999878,0.002415917,,,962.7999878,1.53E-05,962.7999878,0.003275828,962.7999878,98.74197388,448.7799988,-0.028047081
963,0.001702907,963,0.002532759,,,963,-2.26E-05,963,0.003253905,963,98.89582825,448.6000061,-0.028615896
963.2000122,0.001729743,963.2000122,0.002737882,,,963.2000122,8.05E-05,963.2000122,0.003252423,963.2000122,98.85905457,448.4199829,-0.028561398
963.4000244,0.001628081,963.4000244,0.002737605,,,963.4000244,0.000155428,963.4000244,0.003134398,963.4000244,98.97637939,448.2399902,-0.02878562
963.5999756,0.00145042,963.5999756,0.002653772,,,963.5999756,1.58E-05,963.5999756,0.003145759,963.5999756,98.92015076,448.0599976,-0.028436165
963.7999878,0.001492657,963.7999878,0.002916333,,,963.7999878,8.87E-05,963.7999878,0.00331389,963.7999878,98.93600464,447.8800049,-0.028382128
964,0.001247684,964,0.002820803,,,964,-9.08E-05,964,0.002898038,964,98.99027252,447.6999817,-0.028322695
964.2000122,0.001348375,964.2000122,0.002888868,,,964.2000122,7.81E-05,964.2000122,0.00299222,964.2000122,98.9260025,447.519989,-0.02842414
964.4000244,0.001435492,964.4000244,0.002989512,,,964.4000244,5.94E-05,964.4000244,0.003015761,964.4000244,99.00521851,447.3399963,-0.028563498
964.5999756,0.001140911,964.5999756,0.002907674,,,964.5999756,4.48E-06,964.5999756,0.002800933,964.5999756,98.97740173,447.1600037,-0.028245052
964.7999878,0.001350124,964.7999878,0.0031296,,,964.7999878,6.88E-05,964.7999878,0.002865322,964.7999878,98.96134949,446.9799805,-0.028504431
965,0.00123455,965,0.003273526,,,965,-2.53E-05,965,0.002821249,965,99.00015259,446.7999878,-0.028234746
965.2000122,0.001225562,965.2000122,0.003273683,,,965.2000122,3.83E-05,965.2000122,0.002765917,965.2000122,99.01660919,446.6199951,-0.028264873
965.4000244,0.00119392,965.4000244,0.003308353,,,965.4000244,0.000159897,965.4000244,0.002770506,965.4000244,98.99075317,446.4400024,-0.029013895
965.5999756,0.000917177,965.5999756,0.003249389,,,965.5999756,-7.72E-05,965.5999756,0.002670657,965.5999756,98.90913391,446.2600098,-0.028249068
965.7999878,0.001000185,965.7999878,0.003214238,,,965.7999878,1.41E-05,965.7999878,0.002578356,965.7999878,98.96982574,446.0799866,-0.028453225
966,0.000970689,966,0.003514225,,,966,-4.83E-07,966,0.002489801,966,98.88554382,445.8999939,-0.02841411
966.2000122,0.001024253,966.2000122,0.003595355,,,966.2000122,0.000229375,966.2000122,0.002691214,966.2000122,98.87065125,445.7200012,-0.028609442
966.4000244,0.00085868,966.4000244,0.003576479,,,966.4000244,4.94E-05,966.4000244,0.002569378,966.4000244,98.78794098,445.5400085,-0.02804951
966.5999756,0.000972104,966.5999756,0.00355439,,,966.5999756,7.38E-05,966.5999756,0.002568773,966.5999756,98.70387268,445.3599854,-0.028212106
966.7999878,0.000980681,966.7999878,0.003837331,,,966.7999878,5.16E-05,966.7999878,0.002516685,966.7999878,98.64156342,445.1799927,-0.028581204
967,0.000953135,967,0.003982202,,,967,-2.16E-05,967,0.002525125,967,98.55091095,445,-0.028496964
967.2000122,0.000871345,967.2000122,0.003865359,,,967.2000122,9.85E-06,967.2000122,0.002493276,967.2000122,98.49134827,444.8200073,-0.028173393
967.4000244,0.000763132,967.4000244,0.003931736,,,967.4000244,8.68E-05,967.4000244,0.002354564,967.4000244,98.55882263,444.6399841,-0.028194737
967.5999756,0.000817709,967.5999756,0.004186342,,,967.5999756,8.82E-05,967.5999756,0.002404802,967.5999756,98.45743561,444.4599915,-0.028211979
967.7999878,0.000742928,967.7999878,0.004162511,,,967.7999878,0.000101314,967.7999878,0.002355627,967.7999878,98.47546387,444.2799988,-0.028220735
968,0.000786885,968,0.004138202,,,968,1.10E-05,968,0.002166692,968,98.40180206,444.1000061,-0.028427446
968.2000122,0.000760071,968.2000122,0.004335478,,,968.2000122,-7.82E-05,968.2000122,0.002268618,968.2000122,98.3097229,443.9199829,-0.028249566
968.4000244,0.000740446,968.4000244,0.004284845,,,968.4000244,6.02E-05,968.4000244,0.002144204,968.4000244,98.17086792,443.7399902,-0.028025825
968.5999756,0.000825553,968.5999756,0.004543702,,,968.5999756,-3.83E-05,968.5999756,0.002280457,968.5999756,98.29904175,443.5599976,-0.027984718
968.7999878,0.000810676,968.7999878,0.004634399,,,968.7999878,-0.000124017,968.7999878,0.002228419,968.7999878,98.17774963,443.3800049,-0.02815431
969,0.000672304,969,0.004594305,,,969,-0.000104207,969,0.002066724,969,98.17140198,443.1999817,-0.028546402
969.2000122,0.000835471,969.2000122,0.004782133,,,969.2000122,7.36E-05,969.2000122,0.002292411,969.2000122,98.25078583,443.019989,-0.02809998
969.4000244,0.000644738,969.4000244,0.004885682,,,969.4000244,-1.36E-05,969.4000244,0.002123495,969.4000244,98.12240601,442.8399963,-0.028471965
969.5999756,0.000720435,969.5999756,0.00479014,,,969.5999756,-3.71E-05,969.5999756,0.002044526,969.5999756,98.10321045,442.6600037,-0.02811832
969.7999878,0.000674351,969.7999878,0.005014278,,,969.7999878,1.54E-05,969.7999878,0.002076248,969.7999878,98.04489899,442.4799805,-0.02821878
970,0.00068624,970,0.00509084,,,970,-2.50E-05,970,0.002090879,970,98.1211319,442.2999878,-0.028155573
970.2000122,0.000736228,970.2000122,0.005119913,,,970.2000122,8.01E-05,970.2000122,0.002233161,970.2000122,98.05709076,442.1199951,-0.027726481
970.4000244,0.00050842,970.4000244,0.005115846,,,970.4000244,-7.41E-05,970.4000244,0.001869766,970.4000244,98.10476685,441.9400024,-0.028083485
970.5999756,0.000802431,970.5999756,0.005159181,,,970.5999756,-2.65E-05,970.5999756,0.002091871,970.5999756,98.09078217,441.7600098,-0.027912028
970.7999878,0.000681719,970.7999878,0.00554162,,,970.7999878,1.26E-05,970.7999878,0.002012716,970.7999878,98.14168549,441.5799866,-0.027690336
971,0.000647516,971,0.00543181,,,971,9.17E-05,971,0.002098861,971,98.19509125,441.3999939,-0.02782676
971.2000122,0.000674028,971.2000122,0.00561346,,,971.2000122,0.00012612,971.2000122,0.00191921,971.2000122,98.12891388,441.2200012,-0.027652089
971.4000244,0.000568526,971.4000244,0.005568202,,,971.4000244,-3.21E-05,971.4000244,0.001792741,971.4000244,98.23274231,441.0400085,-0.027166374
971.5999756,0.00059928,971.5999756,0.005743476,,,971.5999756,0.000142934,971.5999756,0.001973898,971.5999756,98.23661041,440.8599854,-0.027938675
971.7999878,0.000608723,971.7999878,0.005852378,,,971.7999878,-1.99E-05,971.7999878,0.001910099,971.7999878,98.3285141,440.6799927,-0.026970427
972,0.000630839,972,0.00583559,,,972,4.77E-05,972,0.00198125,972,98.36846924,440.5,-0.026783437
972.2000122,0.000488216,972.2000122,0.005872397,,,972.2000122,0.000122183,972.2000122,0.00185576,972.2000122,98.40407562,440.3200073,-0.027316514
972.4000244,0.000649421,972.4000244,0.006045818,,,972.4000244,4.39E-05,972.4000244,0.001801511,972.4000244,98.47633362,440.1399841,-0.027429555
972.5999756,0.00045368,972.5999756,0.006071058,,,972.5999756,5.19E-05,972.5999756,0.001935944,972.5999756,98.55617523,439.9599915,-0.027459828
972.7999878,0.00059727,972.7999878,0.006120344,,,972.7999878,8.39E-05,972.7999878,0.001824367,972.7999878,98.60499573,439.7799988,-0.027100179
973,0.000529657,973,0.006245453,,,973,6.92E-05,973,0.001782117,973,98.76105499,439.6000061,-0.027174167
973.2000122,0.000583613,973.2000122,0.006355671,,,973.2000122,0.000200562,973.2000122,0.001784356,973.2000122,98.67344666,439.4199829,-0.027738838
973.4000244,0.00059451,973.4000244,0.006138962,,,973.4000244,0.000202901,973.4000244,0.001619814,973.4000244,98.77624512,439.2399902,-0.026795477
973.5999756,0.000591799,973.5999756,0.006284074,,,973.5999756,2.69E-05,973.5999756,0.001674644,973.5999756,98.90882111,439.0599976,-0.027470611
973.7999878,0.000336381,973.7999878,0.006265562,,,973.7999878,-6.22E-05,973.7999878,0.001577238,973.7999878,98.97045135,438.8800049,-0.027106008
974,0.000501963,974,0.006367475,,,974,7.82E-05,974,0.001670276,974,98.99893951,438.6999817,-0.027482832
974.2000122,0.000574464,974.2000122,0.006611132,,,974.2000122,0.000151409,974.2000122,0.001753998,974.2000122,99.14791107,438.519989,-0.027415715
974.4000244,0.000551376,974.4000244,0.006537111,,,974.4000244,0.000114782,974.4000244,0.001682101,974.4000244,99.11209869,438.3399963,-0.027275635
974.5999756,0.000521468,974.5999756,0.006607192,,,974.5999756,0.00011893,974.5999756,0.001610154,974.5999756,99.24459076,438.1600037,-0.027484747
974.7999878,0.00042323,974.7999878,0.006582375,,,974.7999878,-1.05E-05,974.7999878,0.00152507,974.7999878,99.35621643,437.9799805,-0.027865801
975,0.000412275,975,0.006633021,,,975,3.89E-05,975,0.001620425,975,99.38169861,437.7999878,-0.027234748
975.2000122,0.000555327,975.2000122,0.006627906,,,975.2000122,-3.00E-06,975.2000122,0.001567571,975.2000122,99.40914154,437.6199951,-0.027957015
975.4000244,0.000447121,975.4000244,0.006823883,,,975.4000244,0.00020909,975.4000244,0.001549992,975.4000244,99.4131546,437.4400024,-0.028060585
975.5999756,0.000528268,975.5999756,0.006722677,,,975.5999756,0.000133902,975.5999756,0.001661507,975.5999756,99.50505066,437.2600098,-0.027758297
975.7999878,0.000520606,975.7999878,0.006832148,,,975.7999878,0.000231922,975.7999878,0.001579504,975.7999878,99.53060913,437.0799866,-0.028017865
